6.154554361851508, 0.004776796884318037, 5.574359369877507, 6.124021042550176,  
5.6436966217278925, 0.006452173694164709, 5.574359369877507, 6.121987699874638,  
5.6436966217278925, 0.006452173694164709, 5.574359369877507, 6.121987699874638,  
6.154554361851508, 0.006455891080313093, 5.574359369877507, 6.124021042550176,  
6.154554361851508, 0.006455891080313093, 5.574359369877507, 6.124021042550176,  
6.154554361851508, 0.006455891080313093, 5.288152412909126, 6.124021042550176,  
5.6436966217278925, 0.006452173694164709, 4.646427991731784, 6.121987699874638,  
6.154554361851508, 0.006457672643629993, 5.574359369877507, 6.124021042550176,  
5.6436966217278925, 0.006452173694164709, 5.326512609516044, 6.121987699874638,  
6.154554361851508, 0.006455820367831458, 5.574359369877507, 5.357286978483725,  
