0.815387284184949, 6.273201290238027, 3.782437421166959, 4.525168141191231,  
1.5461493944356797, 6.273201290238027, 3.8468782447148895, 5.241929223551215,  
1.4936426726852765, 6.273201290238027, 3.8468782447148895, 5.177229865241476,  
1.3695949252130748, 6.273201290238027, 3.4732514525744804, 5.486823467763501,  
1.289393594710826, 6.273201290238027, 3.906716637839297, 5.268691916701185,  
1.2755552352801829, 6.273535728235276, 3.906716637839297, 5.133353740504166,  
1.5477302930891943, 6.273201290238027, 3.906716637839297, 6.0560488687610965,  
1.289393594710826, 6.273201290238027, 3.748808622787564, 5.268691916701185,  
1.5577494239316565, 6.273201290238027, 3.785985998624806, 4.525168141191231,  
1.5464349174546104, 6.273201290238027, 3.8468782447148895, 5.367826243731744,  
